Tipo,Rotulo,Num_Inicio,Num_Final,Texto,urn
"PAR","decreto_12002_2024, Art. 28., § 1º",607,608,"[ Vigência Estabelece normas para elaboração, redação, alteração e consolidação de atos normativos. | DA CONSULTA PÚBLICA Consulta pública sobre ato normativo | ] A competência para anuir previamente às propostas de consulta pública de que trata o caput poderá ser delegada à Secretária-Executiva da Casa Civil, vedada a subdelegação.",urn:lex:br:federal:decreto:2024-04-22;12002!art28_par1
"PAR","decreto_12002_2024, Art. 28., § 2º",609,610,"[ Vigência Estabelece normas para elaboração, redação, alteração e consolidação de atos normativos. | DA CONSULTA PÚBLICA Consulta pública sobre ato normativo | ] O pedido de anuência a consulta pública será encaminhado à autoridade máxima da Casa Civil pelos Ministros de Estado competentes para referendar a proposta de ato normativo decorrente da consulta pública.",urn:lex:br:federal:decreto:2024-04-22;12002!art28_par2
"PAR","decreto_12002_2024, Art. 28., § 3º",611,612,"[ Vigência Estabelece normas para elaboração, redação, alteração e consolidação de atos normativos. | DA CONSULTA PÚBLICA Consulta pública sobre ato normativo | ] A competência para encaminhar o pedido de anuência de que trata o § 2º poderá ser delegada às autoridades de que trata o Decreto nº 8.851, de 20 de setembro de 2016, vedada a subdelegação.",urn:lex:br:federal:decreto:2024-04-22;12002!art28_par3
"PAR","decreto_12002_2024, Art. 28., § 4º",613,614,"[ Vigência Estabelece normas para elaboração, redação, alteração e consolidação de atos normativos. | DA CONSULTA PÚBLICA Consulta pública sobre ato normativo | ] Ato da autoridade máxima da Casa Civil disporá sobre a forma de encaminhamento do pedido de anuência de que trata o § 2º.",urn:lex:br:federal:decreto:2024-04-22;12002!art28_par4
"CPT","decreto_12002_2024, Art. 29., caput",617,624,"[ Vigência Estabelece normas para elaboração, redação, alteração e consolidação de atos normativos. | DA CONSULTA PÚBLICA Consulta pública sobre ato normativo | ] O ato de abertura da consulta pública conterá: o endereço do sítio eletrônico em que constará a proposta de ato normativo objeto de consulta pública e, quando couber, os documentos que a subsidiam; o endereço do sítio eletrônico em que serão recebidas as manifestações dos interessados; e o período de realização da consulta pública.",urn:lex:br:federal:decreto:2024-04-22;12002!art29_cpt
"CPT","decreto_12002_2024, Art. 30., caput",627,628,"[ Vigência Estabelece normas para elaboração, redação, alteração e consolidação de atos normativos. | DA CONSULTA PÚBLICA Consulta pública sobre ato normativo | ] As consultas públicas serão processadas e divulgadas no portal eletrônico Participa + Brasil.",urn:lex:br:federal:decreto:2024-04-22;12002!art30_cpt
"PAR","decreto_12002_2024, Art. 30., § 1º",629,630,"[ Vigência Estabelece normas para elaboração, redação, alteração e consolidação de atos normativos. | DA CONSULTA PÚBLICA Consulta pública sobre ato normativo | ] No caso de consulta pública referente a proposta de ato normativo inferior a decreto, a consulta pública poderá ser processada e divulgada em portal eletrônico do próprio órgão ou entidade.",urn:lex:br:federal:decreto:2024-04-22;12002!art30_par1
"PAR","decreto_12002_2024, Art. 30., § 2º",631,632,"[ Vigência Estabelece normas para elaboração, redação, alteração e consolidação de atos normativos. | DA CONSULTA PÚBLICA Consulta pública sobre ato normativo | ] O disposto no § 1º não afasta a obrigação de divulgação concomitante no portal eletrônico Participa + Brasil.",urn:lex:br:federal:decreto:2024-04-22;12002!art30_par2
"CPT","decreto_12002_2024, Art. 31., caput",635,636,"[ Vigência Estabelece normas para elaboração, redação, alteração e consolidação de atos normativos. | DA CONSULTA PÚBLICA Consulta pública sobre ato normativo | ] As manifestações recebidas serão analisadas pelos órgãos ou pelas entidades responsáveis pela consulta pública.",urn:lex:br:federal:decreto:2024-04-22;12002!art31_cpt
"PAR","decreto_12002_2024, Art. 31., Parágrafo único.",637,646,"[ Vigência Estabelece normas para elaboração, redação, alteração e consolidação de atos normativos. | DA CONSULTA PÚBLICA Consulta pública sobre ato normativo | ] Para fins do disposto no caput, o ente público: não será obrigado a comentar ou considerar individualmente as manifestações recebidas; poderá agrupar manifestações por pertinência temática e eliminar aquelas repetitivas ou de conteúdo não conexo ou irrelevante para a matéria em análise; poderá analisar as manifestações sem apresentar, naquele momento, conclusões definitivas; e será obrigado a divulgar o conteúdo da sua análise em transparência ativa.",urn:lex:br:federal:decreto:2024-04-22;12002!art31_par1u
"CPT","decreto_12002_2024, Art. 32., caput",649,650,"[ Vigência Estabelece normas para elaboração, redação, alteração e consolidação de atos normativos. | DA CONSULTA PÚBLICA Consulta pública sobre ato normativo | ] O resultado da consulta pública não vinculará o ente público.",urn:lex:br:federal:decreto:2024-04-22;12002!art32_cpt
"CPT","decreto_12002_2024, Art. 33., caput",655,660,"[ Vigência Estabelece normas para elaboração, redação, alteração e consolidação de atos normativos. | DOS COLEGIADOS Criação ou alteração de colegiados | ] A criação ou a alteração de colegiados será feita por ato normativo inferior a decreto, ressalvados os colegiados: que tenham competência de assessoramento direto ao Presidente da República; ou criados por lei.",urn:lex:br:federal:decreto:2024-04-22;12002!art33_cpt
"CPT","decreto_12002_2024, Art. 34., caput",663,676,"[ Vigência Estabelece normas para elaboração, redação, alteração e consolidação de atos normativos. | DOS COLEGIADOS Criação ou alteração de colegiados | ] Os colegiados criados por ato normativo inferior a decreto poderão ter as seguintes finalidades: assessoramento; articulação; monitoramento de políticas públicas; formulação de propostas; normatização de questões internas do órgão, da entidade ou da unidade administrativa; e deliberação.",urn:lex:br:federal:decreto:2024-04-22;12002!art34_cpt
"PAR","decreto_12002_2024, Art. 34., Parágrafo único.",677,678,"[ Vigência Estabelece normas para elaboração, redação, alteração e consolidação de atos normativos. | DOS COLEGIADOS Criação ou alteração de colegiados | ] O colegiado criado por ato normativo inferior a decreto não poderá assumir competência atribuída a outro órgão, entidade ou unidade administrativa por ato normativo superior.",urn:lex:br:federal:decreto:2024-04-22;12002!art34_par1u
"CPT","decreto_12002_2024, Art. 35., caput",681,690,"[ Vigência Estabelece normas para elaboração, redação, alteração e consolidação de atos normativos. | DOS COLEGIADOS Criação ou alteração de colegiados | ] O ato normativo inferior a decreto que criar ou alterar colegiado poderá ser: subscrito por apenas uma autoridade, quando o colegiado: tratar de questões restritas às competências do órgão, da entidade ou da unidade administrativa cujo titular subscreva o ato; ou envolver questões relativas às competências de outros órgãos ou entidades cujos titulares tenham anuído com o teor do ato; ou conjunto, subscrito por duas ou mais autoridades, na hipótese prevista no § 1º.",urn:lex:br:federal:decreto:2024-04-22;12002!art35_cpt
"PAR","decreto_12002_2024, Art. 35., § 1º",691,696,"[ Vigência Estabelece normas para elaboração, redação, alteração e consolidação de atos normativos. | DOS COLEGIADOS Criação ou alteração de colegiados | ] É obrigatória a subscrição do ato normativo que criar ou alterar colegiado pelos titulares dos órgãos, das entidades ou das unidades administrativas que: presidam, coordenem ou secretariem o colegiado; ou tenham como competência precípua matéria atribuída ao colegiado.",urn:lex:br:federal:decreto:2024-04-22;12002!art35_par1
"PAR","decreto_12002_2024, Art. 35., § 2º",697,702,"[ Vigência Estabelece normas para elaboração, redação, alteração e consolidação de atos normativos. | DOS COLEGIADOS Criação ou alteração de colegiados | ] A não obrigatoriedade de subscrição do ato normativo não afasta a necessidade de anuência prévia: dos órgãos, das entidades ou das unidades administrativas participantes do colegiado ou diretamente afetados por suas discussões; e dos órgãos, das entidades ou das unidades administrativas participantes do colegiado na condição de convidados permanentes.",urn:lex:br:federal:decreto:2024-04-22;12002!art35_par2
"CPT","decreto_12002_2024, Art. 36., caput",705,712,"[ Vigência Estabelece normas para elaboração, redação, alteração e consolidação de atos normativos. | DOS COLEGIADOS Criação ou alteração de colegiados | ] A anuência prevista no art. 35, § 2º, será requerida pelo órgão, pela entidade ou pela unidade administrativa proponente por meio de ofício acompanhado de: minuta do ato normativo; parecer de mérito ou nota técnica; e parecer jurídico.",urn:lex:br:federal:decreto:2024-04-22;12002!art36_cpt
"PAR","decreto_12002_2024, Art. 36., § 1º",713,726,"[ Vigência Estabelece normas para elaboração, redação, alteração e consolidação de atos normativos. | DOS COLEGIADOS Criação ou alteração de colegiados | ] Na resposta ao requerimento de que trata o caput, o órgão, a entidade ou a unidade administrativa poderá: em relação a sua participação no colegiado: anuir expressamente; informar que subscreverá o ato em conjunto com a autoridade proponente; informar que não participará em razão de a temática do colegiado não ter pertinência com as matérias de sua competência; ou manifestar-se contrariamente à criação do colegiado; ou solicitar alterações na minuta do ato normativo de criação do colegiado.",urn:lex:br:federal:decreto:2024-04-22;12002!art36_par1
"PAR","decreto_12002_2024, Art. 36., § 2º",727,728,"[ Vigência Estabelece normas para elaboração, redação, alteração e consolidação de atos normativos. | DOS COLEGIADOS Criação ou alteração de colegiados | ] Nas hipóteses previstas no inciso I, alínea “d”, e no inciso II do § 1º, o colegiado somente poderá ser criado por ato normativo inferior a decreto após resolvidas as divergências e obtida a anuência dos órgãos ou das entidades públicas participantes em relação ao texto final do ato.",urn:lex:br:federal:decreto:2024-04-22;12002!art36_par2
"PAR","decreto_12002_2024, Art. 36., § 3º",729,734,"[ Vigência Estabelece normas para elaboração, redação, alteração e consolidação de atos normativos. | DOS COLEGIADOS Criação ou alteração de colegiados | ] O requerimento de que trata o caput será respondido por meio de documento subscrito: pela autoridade singular máxima, na hipótese de entidade ou unidade administrativa; ou por autoridade com nível hierárquico mínimo igual ou superior ao nível 15 de Cargo Comissionado Executivo - CCE do Gabinete do Ministro de Estado ou do gabinete das autoridades de que trata o Decreto nº 8.851, de 20 de setembro de 2016, na hipótese de órgão.",urn:lex:br:federal:decreto:2024-04-22;12002!art36_par3
"PAR","decreto_12002_2024, Art. 36., § 4º",735,736,"[ Vigência Estabelece normas para elaboração, redação, alteração e consolidação de atos normativos. | DOS COLEGIADOS Criação ou alteração de colegiados | ] O documento de que trata o § 3º poderá ser encaminhado por qualquer meio com comprovação de autoria.",urn:lex:br:federal:decreto:2024-04-22;12002!art36_par4
"PAR","decreto_12002_2024, Art. 36., § 5º",737,738,"[ Vigência Estabelece normas para elaboração, redação, alteração e consolidação de atos normativos. | DOS COLEGIADOS Criação ou alteração de colegiados | ] O requerimento respondido por Ministério abrangerá as entidades a ele vinculadas.",urn:lex:br:federal:decreto:2024-04-22;12002!art36_par5
"PAR","decreto_12002_2024, Art. 36., § 6º",739,740,"[ Vigência Estabelece normas para elaboração, redação, alteração e consolidação de atos normativos. | DOS COLEGIADOS Criação ou alteração de colegiados | ] Caso a resposta ao requerimento de que trata o caput não seja apresentada no prazo de quinze dias úteis, contado da data do recebimento pelo órgão ou pela entidade, ficará presumida a anuência do órgão, da entidade ou da unidade administrativa.",urn:lex:br:federal:decreto:2024-04-22;12002!art36_par6
"CPT","decreto_12002_2024, Art. 37., caput",743,754,"[ Vigência Estabelece normas para elaboração, redação, alteração e consolidação de atos normativos. | DOS COLEGIADOS Criação ou alteração de colegiados | ] O processo de criação ou alteração de colegiado será instruído com as seguintes informações: indicação da necessidade ou da conveniência de a questão ser tratada por meio de colegiado e não de autoridades singulares; justificativa sobre a necessidade de o colegiado ser permanente, caso não haja indicação de termo final para as atividades; relação dos colegiados sobre matéria correlata existentes e avaliação sobre a possibilidade de sobreposição de competências; caso as reuniões não sejam realizadas por videoconferência, estimativa dos custos com deslocamentos dos membros do colegiado para outros entes federativos no ano de entrada em vigor do ato normativo e nos dois anos subsequentes, com certificação da disponibilidade orçamentária e financeira; e manifestação de anuência dos órgãos ou das entidades públicas participantes do colegiado ou diretamente afetados por suas discussões que não tenham subscrito o ato normativo.",urn:lex:br:federal:decreto:2024-04-22;12002!art37_cpt
"CPT","decreto_12002_2024, Art. 38., caput",757,786,"[ Vigência Estabelece normas para elaboração, redação, alteração e consolidação de atos normativos. | DOS COLEGIADOS Criação ou alteração de colegiados | ] O ato normativo que criar ou alterar colegiado indicará: as competências do colegiado; a composição do colegiado e a autoridade responsável por presidi-lo ou coordená-lo; o quórum de reunião e o quórum de aprovação; a periodicidade das reuniões ordinárias e a forma de convocação das reuniões extraordinárias; a possibilidade de os membros participarem das reuniões por meio de videoconferência; se for o caso, a possibilidade de criação de subcolegiados por ato do colegiado principal, com a indicação: do número máximo de membros; do prazo máximo de duração; e do número máximo de subcolegiados em operação simultânea; o órgão, a entidade ou a unidade administrativa que atuará como secretaria-executiva; se os membros não forem natos, as autoridades responsáveis por indicá-los e designá-los; se for o caso, a obrigatoriedade de edição de regimento interno e a autoridade ou a unidade administrativa responsável por elaborá-lo e aprová-lo; se for o caso, a necessidade de apresentação de relatórios periódicos e de relatório final e a autoridade à qual serão encaminhados; e se o colegiado for temporário, a data prevista para o encerramento das atividades.",urn:lex:br:federal:decreto:2024-04-22;12002!art38_cpt
"PAR","decreto_12002_2024, Art. 38., § 1º",787,788,"[ Vigência Estabelece normas para elaboração, redação, alteração e consolidação de atos normativos. | DOS COLEGIADOS Criação ou alteração de colegiados | ] A mera necessidade de reuniões eventuais para debate, articulação ou atividade que envolva agentes públicos da administração pública federal não será admitida como fundamento para a criação de colegiados ou subcolegiados.",urn:lex:br:federal:decreto:2024-04-22;12002!art38_par1
"PAR","decreto_12002_2024, Art. 38., § 2º",789,790,"[ Vigência Estabelece normas para elaboração, redação, alteração e consolidação de atos normativos. | DOS COLEGIADOS Criação ou alteração de colegiados | ] A atuação do colegiado criado com a finalidade de formular proposta terminará com a apresentação dos resultados das atividades do colegiado à autoridade responsável, os quais serão recebidos como sugestões.",urn:lex:br:federal:decreto:2024-04-22;12002!art38_par2
"PAR","decreto_12002_2024, Art. 38., § 3º",791,792,"[ Vigência Estabelece normas para elaboração, redação, alteração e consolidação de atos normativos. | DOS COLEGIADOS Criação ou alteração de colegiados | ] A participação dos membros dos colegiados será considerada prestação de serviço público relevante, não remunerada.",urn:lex:br:federal:decreto:2024-04-22;12002!art38_par3
"CPT","decreto_12002_2024, Art. 39., caput",795,802,"[ Vigência Estabelece normas para elaboração, redação, alteração e consolidação de atos normativos. | DOS COLEGIADOS Criação ou alteração de colegiados | ] A criação de colegiado que inclua como membros, titulares ou suplentes, com ou sem direito a voto, ainda que na condição de convidados, agentes públicos de outros Poderes, de órgãos constitucionalmente autônomos ou de outros entes federativos somente será admitida se: o órgão, a entidade ou a unidade administrativa proponente justificar a necessidade de participação dos agentes públicos em razão do objeto e da finalidade do colegiado; o colegiado não possuir competência para a discussão de atos normativos de competência do Presidente da República; e o Poder, o órgão constitucionalmente autônomo ou o ente federativo concordar quanto à participação no colegiado.",urn:lex:br:federal:decreto:2024-04-22;12002!art39_cpt
"CPT","decreto_12002_2024, Art. 40., caput",805,810,"[ Vigência Estabelece normas para elaboração, redação, alteração e consolidação de atos normativos. | DOS COLEGIADOS Criação ou alteração de colegiados | ] É obrigatória a participação de representante da Advocacia-Geral da União nos colegiados: criados com a finalidade de elaborar sugestões ou propostas de atos normativos a serem submetidos ao Presidente da República; ou que incluam como representante, ainda que na condição de convidado, membro do Poder Judiciário, do Ministério Público ou da Defensoria Pública.",urn:lex:br:federal:decreto:2024-04-22;12002!art40_cpt
"CPT","decreto_12002_2024, Art. 41., caput",813,814,"[ Vigência Estabelece normas para elaboração, redação, alteração e consolidação de atos normativos. | DOS COLEGIADOS Criação ou alteração de colegiados | ] A alteração de colegiado criado por decreto será feita por ato normativo inferior a decreto, ressalvadas as hipóteses previstas no art. 33.",urn:lex:br:federal:decreto:2024-04-22;12002!art41_cpt
"PAR","decreto_12002_2024, Art. 41., Parágrafo único.",815,824,"[ Vigência Estabelece normas para elaboração, redação, alteração e consolidação de atos normativos. | DOS COLEGIADOS Criação ou alteração de colegiados | ] Na hipótese prevista no caput: o conteúdo previsto no decreto de criação do colegiado constará integralmente do ato normativo inferior a decreto, com a inclusão das alterações pretendidas; serão observados os requisitos estabelecidos neste Capítulo; a publicação de ato normativo inferior a decreto que disponha sobre colegiado será comunicada à Secretaria Especial para Assuntos Jurídicos da Casa Civil da Presidência da República, no prazo de cinco dias úteis, contado da data de publicação do ato, para que a revogação do decreto de criação do colegiado seja incluída em consolidação destinada à declaração de revogação de atos normativos; e não haverá quebra de continuidade em relação às atividades do colegiado anteriormente previsto em decreto.",urn:lex:br:federal:decreto:2024-04-22;12002!art41_par1u
"CPT","decreto_12002_2024, Art. 42., caput",827,828,"[ Vigência Estabelece normas para elaboração, redação, alteração e consolidação de atos normativos. | DOS COLEGIADOS Criação ou alteração de colegiados | ] A criação ou a alteração de colegiados por ato inferior a decreto condiciona-se à anuência prévia da autoridade máxima da Casa Civil caso o colegiado tenha em sua composição agentes públicos de mais de um órgão ou de um órgão e de entidades a ele não vinculadas.",urn:lex:br:federal:decreto:2024-04-22;12002!art42_cpt
"PAR","decreto_12002_2024, Art. 42., § 1º",829,830,"[ Vigência Estabelece normas para elaboração, redação, alteração e consolidação de atos normativos. | DOS COLEGIADOS Criação ou alteração de colegiados | ] A competência para anuir previamente às propostas de criação ou alteração de colegiados de que trata o caput poderá ser delegada à Secretária-Executiva da Casa Civil, vedada a subdelegação.",urn:lex:br:federal:decreto:2024-04-22;12002!art42_par1
"PAR","decreto_12002_2024, Art. 42., § 2º",831,832,"[ Vigência Estabelece normas para elaboração, redação, alteração e consolidação de atos normativos. | DOS COLEGIADOS Criação ou alteração de colegiados | ] O pedido de anuência à proposta de criação ou alteração de colegiado será encaminhado à autoridade máxima da Casa Civil por Ministro de Estado.",urn:lex:br:federal:decreto:2024-04-22;12002!art42_par2
"PAR","decreto_12002_2024, Art. 42., § 3º",833,834,"[ Vigência Estabelece normas para elaboração, redação, alteração e consolidação de atos normativos. | DOS COLEGIADOS Criação ou alteração de colegiados | ] A competência para encaminhar o pedido de anuência de que trata o § 2º poderá ser delegada às autoridades de que trata o Decreto nº 8.851, de 20 de setembro de 2016, vedada a subdelegação.",urn:lex:br:federal:decreto:2024-04-22;12002!art42_par3
"PAR","decreto_12002_2024, Art. 42., § 4º",835,836,"[ Vigência Estabelece normas para elaboração, redação, alteração e consolidação de atos normativos. | DOS COLEGIADOS Criação ou alteração de colegiados | ] Ato da autoridade máxima da Casa Civil disporá sobre a forma de encaminhamento do pedido de anuência de que trata o § 2º.",urn:lex:br:federal:decreto:2024-04-22;12002!art42_par4
"CPT","decreto_12002_2024, Art. 43., caput",839,840,"[ Vigência Estabelece normas para elaboração, redação, alteração e consolidação de atos normativos. | DOS COLEGIADOS Criação ou alteração de colegiados | ] Os órgãos e as entidades manterão atualizada, em seus sítios eletrônicos, a relação de colegiados por eles presididos ou coordenados.",urn:lex:br:federal:decreto:2024-04-22;12002!art43_cpt
"CPT","decreto_12002_2024, Art. 44., caput",843,848,"[ Vigência Estabelece normas para elaboração, redação, alteração e consolidação de atos normativos. | DOS COLEGIADOS Criação ou alteração de colegiados | ] Na hipótese de colegiado permanente e de atuação continuada sem registro de reunião no período de um ano, o órgão, a entidade ou a unidade administrativa competente deverá: providenciar a extinção formal do colegiado, inclusive com a revogação do ato normativo que o criou; ou adotar as medidas, de ordem normativa ou administrativa, necessárias à retomada das atividades do colegiado, caso o seu funcionamento seja essencial.",urn:lex:br:federal:decreto:2024-04-22;12002!art44_cpt
"CPT","decreto_12002_2024, Art. 45., caput",851,852,"[ Vigência Estabelece normas para elaboração, redação, alteração e consolidação de atos normativos. | DOS COLEGIADOS Criação ou alteração de colegiados | ] A Casa Civil da Presidência da República poderá estabelecer sistema eletrônico para criação, monitoramento e alteração de colegiados.",urn:lex:br:federal:decreto:2024-04-22;12002!art45_cpt
"CPT","decreto_12002_2024, Art. 46., caput",857,858,"[ Vigência Estabelece normas para elaboração, redação, alteração e consolidação de atos normativos. | DA COMPETÊNCIA PARA PROPOR E EXAMINAR PROPOSTAS DE ATOS NORMATIVOS ENCAMINHADAS AO PRESIDENTE DA REPÚBLICA Competência para propor | ] Compete privativamente aos Ministros de Estado a proposição de atos normativos ao Presidente da República, conforme as competências dos órgãos.",urn:lex:br:federal:decreto:2024-04-22;12002!art46_cpt
"CPT","decreto_12002_2024, Art. 47., caput",861,870,"[ Vigência Estabelece normas para elaboração, redação, alteração e consolidação de atos normativos. | DA COMPETÊNCIA PARA PROPOR E EXAMINAR PROPOSTAS DE ATOS NORMATIVOS ENCAMINHADAS AO PRESIDENTE DA REPÚBLICA Competência para propor | ] Compete à Casa Civil: examinar a constitucionalidade, a legalidade, o mérito, a oportunidade e a conveniência política das propostas de atos normativos; verificar se os Ministros de Estado aos quais está relacionada a matéria da proposta de ato normativo referendaram ou, conforme o caso, foram ouvidos sobre a proposta submetida ao Presidente da República; zelar pela observância ao disposto neste Decreto, admitida a restituição aos órgãos de origem das propostas de atos normativos em desacordo com as normas nele previstas; e coordenar as discussões para resolver impasses entre órgãos quanto ao mérito de propostas de atos normativos.",urn:lex:br:federal:decreto:2024-04-22;12002!art47_cpt
"CPT","decreto_12002_2024, Art. 48., caput",873,882,"[ Vigência Estabelece normas para elaboração, redação, alteração e consolidação de atos normativos. | DA COMPETÊNCIA PARA PROPOR E EXAMINAR PROPOSTAS DE ATOS NORMATIVOS ENCAMINHADAS AO PRESIDENTE DA REPÚBLICA Competência para propor | ] Compete à Secretaria Especial de Análise Governamental da Casa Civil da Presidência da República: examinar as propostas de atos normativos quanto ao mérito, à oportunidade, à conveniência e à compatibilização da matéria neles tratada com as políticas e as diretrizes do Governo federal e emitir parecer a respeito; articular-se com os órgãos interessados na matéria para efetuar os ajustes necessários nas propostas de atos normativos; solicitar aos órgãos da administração pública federal e ao Banco Central do Brasil informações e análises complementares para instruir o exame dos atos normativos sujeitos à apreciação do Presidente da República; e examinar as informações de que trata o art. 49, caput, inciso IV, e posicionar-se quanto ao mérito dos projetos de lei encaminhados pelo Congresso Nacional ao Presidente da República para sanção ou veto.",urn:lex:br:federal:decreto:2024-04-22;12002!art48_cpt
"PAR","decreto_12002_2024, Art. 48., Parágrafo único.",883,884,"[ Vigência Estabelece normas para elaboração, redação, alteração e consolidação de atos normativos. | DA COMPETÊNCIA PARA PROPOR E EXAMINAR PROPOSTAS DE ATOS NORMATIVOS ENCAMINHADAS AO PRESIDENTE DA REPÚBLICA Competência para propor | ] Na hipótese prevista no inciso III do caput, os órgãos da administração pública federal que não participaram da elaboração da proposta de ato normativo deverão examinar a matéria objeto da solicitação no prazo estabelecido pela Secretaria Especial de Análise Governamental, sob pena de se presumir concordância com a proposta de ato normativo.",urn:lex:br:federal:decreto:2024-04-22;12002!art48_par1u
"CPT","decreto_12002_2024, Art. 49., caput",887,900,"[ Vigência Estabelece normas para elaboração, redação, alteração e consolidação de atos normativos. | DA COMPETÊNCIA PARA PROPOR E EXAMINAR PROPOSTAS DE ATOS NORMATIVOS ENCAMINHADAS AO PRESIDENTE DA REPÚBLICA Competência para propor | ] Compete à Secretaria Especial para Assuntos Jurídicos: proceder à revisão final da redação e da técnica legislativa das propostas de atos normativos, inclusive para sanar incorreções de técnica legislativa, inadequações de linguagem, imprecisões e lapsos manifestos; coordenar as atividades de elaboração, de redação e de tramitação de atos normativos a serem encaminhados ao Presidente da República; articular-se com os órgãos proponentes e com as suas unidades jurídicas para tratar de assuntos de natureza jurídica que envolvam atos presidenciais; requerer aos órgãos da administração pública federal e ao Banco Central do Brasil as informações que julgar convenientes para instruir o exame de projeto de lei encaminhado pelo Congresso Nacional ao Presidente da República; emitir parecer final sobre a constitucionalidade, a legalidade, a compatibilidade com o ordenamento jurídico e a boa técnica legislativa das propostas de atos normativos, observadas as atribuições do Advogado-Geral da União previstas no art. 4º da Lei Complementar nº 73, de 10 de fevereiro de 1993; e preparar o despacho presidencial e submetê-lo ao Presidente da República.",urn:lex:br:federal:decreto:2024-04-22;12002!art49_cpt
"PAR","decreto_12002_2024, Art. 49., § 1º",901,906,"[ Vigência Estabelece normas para elaboração, redação, alteração e consolidação de atos normativos. | DA COMPETÊNCIA PARA PROPOR E EXAMINAR PROPOSTAS DE ATOS NORMATIVOS ENCAMINHADAS AO PRESIDENTE DA REPÚBLICA Competência para propor | ] O requerimento de que trata o inciso IV do caput: será atendido no prazo estabelecido pela Secretaria Especial para Assuntos Jurídicos; e será respondido e encaminhado no padrão e na forma estabelecidos pela Secretaria Especial para Assuntos Jurídicos.",urn:lex:br:federal:decreto:2024-04-22;12002!art49_par1
"PAR","decreto_12002_2024, Art. 49., § 2º",907,914,"[ Vigência Estabelece normas para elaboração, redação, alteração e consolidação de atos normativos. | DA COMPETÊNCIA PARA PROPOR E EXAMINAR PROPOSTAS DE ATOS NORMATIVOS ENCAMINHADAS AO PRESIDENTE DA REPÚBLICA Competência para propor | ] Na resposta ao requerimento de que trata o inciso IV do caput, deverá constar a posição inequívoca da autoridade máxima referendante quanto: à sanção ou ao veto do projeto de lei; aos dispositivos a serem vetados parcial ou integralmente; ou à inexistência de competência do órgão para manifestar-se sobre a matéria.",urn:lex:br:federal:decreto:2024-04-22;12002!art49_par2
"PAR","decreto_12002_2024, Art. 49., § 3º",915,916,"[ Vigência Estabelece normas para elaboração, redação, alteração e consolidação de atos normativos. | DA COMPETÊNCIA PARA PROPOR E EXAMINAR PROPOSTAS DE ATOS NORMATIVOS ENCAMINHADAS AO PRESIDENTE DA REPÚBLICA Competência para propor | ] Na hipótese prevista no § 2º, inciso II, o resumo das razões que fundamentaram o pedido de veto ao dispositivo deverá constar da resposta ao requerimento.",urn:lex:br:federal:decreto:2024-04-22;12002!art49_par3
"PAR","decreto_12002_2024, Art. 49., § 4º",917,918,"[ Vigência Estabelece normas para elaboração, redação, alteração e consolidação de atos normativos. | DA COMPETÊNCIA PARA PROPOR E EXAMINAR PROPOSTAS DE ATOS NORMATIVOS ENCAMINHADAS AO PRESIDENTE DA REPÚBLICA Competência para propor | ] O disposto nos § 2º e § 3º não se aplica às manifestações da Advocacia-Geral da União.",urn:lex:br:federal:decreto:2024-04-22;12002!art49_par4
"CPT","decreto_12002_2024, Art. 50., caput",921,922,"[ Vigência Estabelece normas para elaboração, redação, alteração e consolidação de atos normativos. | DA COMPETÊNCIA PARA PROPOR E EXAMINAR PROPOSTAS DE ATOS NORMATIVOS ENCAMINHADAS AO PRESIDENTE DA REPÚBLICA Competência para propor | ] Compete ao Advogado-Geral da União emitir parecer sobre a constitucionalidade e a legalidade de propostas de atos normativos a ele submetidas pelo Presidente da República.",urn:lex:br:federal:decreto:2024-04-22;12002!art50_cpt
"CPT","decreto_12002_2024, Art. 51., caput",927,928,"[ Vigência Estabelece normas para elaboração, redação, alteração e consolidação de atos normativos. | DO ENCAMINHAMENTO E DO EXAME DE PROPOSTAS DE ATOS NORMATIVOS DE COMPETÊNCIA DO PRESIDENTE DA REPÚBLICA Meio de encaminhamento de propostas de atos normativos | ] As propostas de atos normativos de competência do Presidente da República serão encaminhadas à Casa Civil por sistema eletrônico específico, cumpridos os requisitos de autenticidade, integridade, validade jurídica e interoperabilidade da Infraestrutura de Chaves Públicas Brasileira – ICP-Brasil, por meio de exposição de motivos da autoridade referendante do órgão proponente.",urn:lex:br:federal:decreto:2024-04-22;12002!art51_cpt
"PAR","decreto_12002_2024, Art. 51., § 1º",929,934,"[ Vigência Estabelece normas para elaboração, redação, alteração e consolidação de atos normativos. | DO ENCAMINHAMENTO E DO EXAME DE PROPOSTAS DE ATOS NORMATIVOS DE COMPETÊNCIA DO PRESIDENTE DA REPÚBLICA Meio de encaminhamento de propostas de atos normativos | ] A assinatura eletrônica nas propostas será: qualificada, nos documentos subscritos por Ministros de Estado; e avançada ou qualificada, nos documentos subscritos pelas demais autoridades.",urn:lex:br:federal:decreto:2024-04-22;12002!art51_par1
